city,state,time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,shortwave_radiation_sum
St. Louis,MO,2023-04-25,13.1,19.7,6.5,0.0,15.4,22.77
St. Louis,MO,2023-04-26,12.3,18.1,5.5,0.0,15.8,25.55
St. Louis,MO,2023-04-27,12.9,18.9,6.7,1.3,14.6,12.88
St. Louis,MO,2023-04-28,15.3,20.7,10.7,0.0,10.2,20.7
St. Louis,MO,2023-04-29,14.7,19.8,9.8,0.5,27.6,24.79
St. Louis,MO,2023-04-30,10.6,13.9,6.0,0.2,38.2,20.34
St. Louis,MO,2023-05-01,13.1,18.2,8.3,0.0,36.1,25.59
St. Louis,MO,2023-05-02,12.3,18.0,7.7,0.0,34.1,27.71
St. Louis,MO,2023-05-03,12.7,18.8,6.2,0.0,14.7,28.11
St. Louis,MO,2023-05-04,15.4,23.7,5.4,0.0,13.6,26.9
St. Louis,MO,2023-05-05,17.2,22.8,11.6,0.0,24.6,21.12
St. Louis,MO,2023-05-06,20.4,27.6,15.6,6.2,27.8,15.17
St. Louis,MO,2023-05-07,21.1,28.8,17.8,35.6,27.2,14.55
St. Louis,MO,2023-05-08,21.0,29.2,16.9,29.2,20.6,21.41
St. Louis,MO,2023-05-09,18.9,25.2,14.3,0.0,14.3,26.04
St. Louis,MO,2023-05-10,20.0,27.5,14.0,14.8,19.1,20.1
St. Louis,MO,2023-05-11,20.6,25.9,16.1,11.6,19.5,13.49
St. Louis,MO,2023-05-12,22.6,27.8,18.9,4.4,13.0,18.19
St. Louis,MO,2023-05-13,22.6,28.6,18.6,9.3,13.6,15.5
St. Louis,MO,2023-05-14,23.0,28.9,17.9,5.8,10.4,21.06
St. Louis,MO,2023-05-15,20.5,24.3,17.5,7.7,12.8,14.3
St. Louis,MO,2023-05-16,18.0,21.2,15.0,17.1,16.4,13.04
St. Louis,MO,2023-05-17,19.7,26.2,12.4,0.0,9.5,26.22
St. Louis,MO,2023-05-18,20.5,26.6,14.3,0.0,11.3,22.64
St. Louis,MO,2023-05-19,19.6,26.6,15.2,2.1,19.5,17.32
St. Louis,MO,2023-05-20,16.4,21.2,11.5,0.0,16.1,29.45
St. Louis,MO,2023-05-21,17.9,24.7,10.9,0.0,11.0,29.64
St. Louis,MO,2023-05-22,20.0,26.6,14.4,0.0,12.8,27.58
St. Louis,MO,2023-05-23,21.0,27.8,12.6,0.0,13.0,26.37
St. Louis,MO,2023-05-24,23.4,30.0,17.0,0.9,19.6,26.47
St. Louis,MO,2023-05-25,21.0,27.1,16.2,0.0,18.9,26.64
St. Louis,MO,2023-05-26,18.2,24.8,11.8,0.0,13.2,30.29
St. Louis,MO,2023-05-27,19.7,26.6,12.6,0.0,11.6,27.84
St. Louis,MO,2023-05-28,20.5,27.1,12.7,0.0,12.4,29.62
St. Louis,MO,2023-05-29,21.7,28.8,13.2,0.0,9.7,28.06
St. Louis,MO,2023-05-30,23.8,32.0,15.5,0.0,13.9,27.45
St. Louis,MO,2023-05-31,25.0,31.5,18.3,0.0,11.5,24.92
St. Louis,MO,2023-06-01,25.2,32.1,19.0,0.0,21.2,24.72
St. Louis,MO,2023-06-02,26.4,32.8,19.4,0.0,10.8,26.82
St. Louis,MO,2023-06-03,26.1,33.5,17.7,0.0,19.4,28.22
St. Louis,MO,2023-06-04,24.4,30.1,19.4,1.6,12.7,19.82
St. Louis,MO,2023-06-05,23.3,30.1,17.2,0.0,16.5,29.98
St. Louis,MO,2023-06-06,23.9,30.3,15.7,0.0,10.1,29.71
St. Louis,MO,2023-06-07,22.5,27.5,19.1,2.0,17.5,18.18
St. Louis,MO,2023-06-08,20.1,25.0,14.5,0.0,14.4,23.58
St. Louis,MO,2023-06-09,20.6,26.9,12.4,0.0,10.2,30.55
St. Louis,MO,2023-06-10,22.7,30.0,14.3,3.0,18.1,29.07
St. Louis,MO,2023-06-11,19.7,22.4,17.5,46.2,25.9,9.26
St. Louis,MO,2023-06-12,17.2,22.1,12.4,0.0,16.7,27.33
St. Louis,MO,2023-06-13,20.2,27.2,13.9,0.0,19.5,26.85
St. Louis,MO,2023-06-14,23.3,30.6,16.1,0.0,14.2,28.6
St. Louis,MO,2023-06-15,24.3,31.4,15.7,0.0,12.6,24.49
St. Louis,MO,2023-06-16,22.4,29.0,17.3,0.0,14.0,29.17
St. Louis,MO,2023-06-17,22.8,29.2,15.5,0.0,10.2,29.59
St. Louis,MO,2023-06-18,22.3,26.9,19.4,21.2,22.9,16.45
St. Louis,MO,2023-06-19,24.0,29.9,19.2,0.7,15.1,27.19
St. Louis,MO,2023-06-20,25.2,31.4,18.6,0.0,17.4,29.24
St. Louis,MO,2023-06-21,25.1,30.8,20.2,0.7,18.5,25.16
St. Louis,MO,2023-06-22,24.3,29.3,18.6,0.2,13.0,25.53
St. Louis,MO,2023-06-23,25.3,31.6,17.6,0.0,14.1,27.86
St. Louis,MO,2023-06-24,26.9,35.1,19.2,11.8,20.5,26.64
St. Louis,MO,2023-06-25,28.1,33.1,23.5,0.0,25.6,29.11
St. Louis,MO,2023-06-26,24.7,29.5,20.9,0.0,30.6,27.7
St. Louis,MO,2023-06-27,24.4,30.1,18.9,0.0,10.3,29.42
St. Louis,MO,2023-06-28,25.9,33.4,19.4,1.3,19.0,20.29
St. Louis,MO,2023-06-29,27.5,32.9,22.2,4.0,19.4,17.91
St. Louis,MO,2023-06-30,27.3,34.2,22.6,2.2,15.2,21.5
St. Louis,MO,2023-07-01,26.4,34.9,23.2,19.1,17.8,19.82
St. Louis,MO,2023-07-02,24.3,29.6,20.7,1.6,21.2,23.05
St. Louis,MO,2023-07-03,25.9,31.9,19.0,0.0,10.5,27.17
St. Louis,MO,2023-07-04,26.6,33.2,21.6,0.4,14.3,24.65
St. Louis,MO,2023-07-05,26.1,30.7,21.9,10.4,13.7,23.7
St. Louis,MO,2023-07-06,25.5,30.0,22.1,0.0,14.2,28.08
St. Louis,MO,2023-07-07,24.5,30.3,18.7,0.1,10.5,23.44
St. Louis,MO,2023-07-08,24.1,28.1,20.7,25.9,17.2,20.22
St. Louis,MO,2023-07-09,23.1,28.7,17.7,0.0,9.1,22.46
St. Louis,MO,2023-07-10,24.7,31.6,17.1,0.0,14.1,28.4
St. Louis,MO,2023-07-11,27.2,34.3,19.7,0.0,16.9,26.61
St. Louis,MO,2023-07-12,28.3,36.2,21.6,0.0,22.5,25.38
St. Louis,MO,2023-07-13,27.7,33.0,23.1,16.3,15.3,23.38
St. Louis,MO,2023-07-14,26.4,32.7,20.8,8.2,28.0,24.49
St. Louis,MO,2023-07-15,26.1,32.1,21.4,0.0,18.7,23.66
St. Louis,MO,2023-07-16,26.6,33.9,20.5,0.9,22.2,24.69
St. Louis,MO,2023-07-17,24.9,31.3,20.1,11.6,16.0,24.75
St. Louis,MO,2023-07-18,24.3,29.4,20.8,16.8,12.8,13.32
St. Louis,MO,2023-07-19,25.9,31.4,21.3,3.7,14.6,15.61
St. Louis,MO,2023-07-20,27.2,32.7,23.3,7.0,18.0,21.29
St. Louis,MO,2023-07-21,23.3,26.3,19.1,0.5,13.2,14.33
St. Louis,MO,2023-07-22,23.5,28.6,18.0,0.1,10.6,26.69
St. Louis,MO,2023-07-23,25.8,32.7,18.7,0.6,11.4,24.64
St. Louis,MO,2023-07-24,26.8,32.4,21.0,0.5,15.0,23.89
St. Louis,MO,2023-07-25,28.3,36.6,20.8,11.1,23.3,26.3
St. Louis,MO,2023-07-26,30.8,37.8,25.6,1.1,30.7,23.13
St. Louis,MO,2023-07-27,31.0,37.2,24.9,0.0,18.0,26.32
St. Louis,MO,2023-07-28,31.4,37.8,27.0,0.1,19.2,24.91
St. Louis,MO,2023-07-29,28.1,34.3,24.4,17.0,21.3,22.59
St. Louis,MO,2023-07-30,26.4,31.2,22.6,0.0,9.2,27.04
St. Louis,MO,2023-07-31,25.2,29.8,21.2,0.0,10.2,20.12
St. Louis,MO,2023-08-01,25.1,30.5,20.2,0.0,11.8,24.28
St. Louis,MO,2023-08-02,24.1,29.2,21.1,41.4,14.4,11.25
St. Louis,MO,2023-08-03,25.2,29.2,22.4,26.9,9.3,13.42
St. Louis,MO,2023-08-04,26.2,31.1,22.7,2.3,12.6,15.98
St. Louis,MO,2023-08-05,26.0,31.0,22.5,23.4,23.6,21.21
St. Louis,MO,2023-08-06,24.2,30.8,19.5,14.7,19.4,20.2
St. Louis,MO,2023-08-07,23.4,27.3,21.0,1.3,23.5,20.13
St. Louis,MO,2023-08-08,23.5,28.7,18.9,1.8,13.2,23.64
St. Louis,MO,2023-08-09,22.4,25.5,20.4,23.1,23.8,8.65
St. Louis,MO,2023-08-10,23.7,29.0,18.8,0.9,8.4,21.94
St. Louis,MO,2023-08-11,26.5,32.9,20.9,0.0,15.0,24.87
St. Louis,MO,2023-08-12,27.1,31.5,24.2,0.2,22.6,21.38
St. Louis,MO,2023-08-13,24.1,29.0,20.6,8.1,11.9,11.43
St. Louis,MO,2023-08-14,24.0,28.2,20.4,3.6,23.6,21.27
St. Louis,MO,2023-08-15,20.2,23.2,17.8,0.0,17.9,14.61
St. Louis,MO,2023-08-16,21.1,26.5,15.0,0.0,11.4,24.89
St. Louis,MO,2023-08-17,22.9,29.5,18.0,0.1,21.3,23.01
St. Louis,MO,2023-08-18,21.1,26.7,15.3,0.0,10.2,25.76
St. Louis,MO,2023-08-19,24.0,31.4,17.4,0.0,18.5,24.81
St. Louis,MO,2023-08-20,28.8,36.7,22.3,0.0,14.5,24.32
St. Louis,MO,2023-08-21,29.1,34.0,25.7,1.0,13.9,14.58
St. Louis,MO,2023-08-22,30.1,34.2,26.5,0.3,8.3,20.37
St. Louis,MO,2023-08-23,30.4,35.6,25.3,0.0,9.5,21.72
St. Louis,MO,2023-08-24,30.8,37.5,25.7,0.0,12.2,24.22
St. Louis,MO,2023-08-25,30.4,38.0,25.5,0.0,15.2,22.18
St. Louis,MO,2023-08-26,25.6,28.1,23.1,20.0,16.0,8.12
St. Louis,MO,2023-08-27,22.6,26.1,19.6,9.6,16.6,13.13
St. Louis,MO,2023-08-28,22.5,27.1,18.4,0.0,12.0,24.36
St. Louis,MO,2023-08-29,23.1,29.0,17.6,0.0,10.0,23.59
St. Louis,MO,2023-08-30,22.4,26.3,18.5,0.0,16.4,23.74
St. Louis,MO,2023-08-31,19.6,25.3,14.2,0.0,9.3,24.14
St. Louis,MO,2023-09-01,20.8,27.5,14.0,0.0,9.9,24.26
St. Louis,MO,2023-09-02,23.9,31.7,15.8,0.0,15.6,24.05
St. Louis,MO,2023-09-03,26.4,32.5,21.7,0.0,12.8,20.94
St. Louis,MO,2023-09-04,26.9,33.3,22.6,0.7,19.1,19.43
St. Louis,MO,2023-09-05,25.0,28.7,22.4,0.6,23.7,12.09
St. Louis,MO,2023-09-06,24.7,27.9,21.3,2.5,22.2,20.51
St. Louis,MO,2023-09-07,20.9,25.4,16.2,0.0,13.2,20.11
St. Louis,MO,2023-09-08,20.6,25.7,16.0,0.1,12.6,19.4
St. Louis,MO,2023-09-09,20.3,26.2,15.0,0.0,17.7,19.31
St. Louis,MO,2023-09-10,21.1,27.0,14.8,0.0,8.8,22.15
St. Louis,MO,2023-09-11,21.1,26.8,16.9,4.9,11.3,9.43
St. Louis,MO,2023-09-12,20.2,24.4,16.7,1.2,14.1,20.78
St. Louis,MO,2023-09-13,19.9,26.3,13.2,0.0,9.7,20.76
St. Louis,MO,2023-09-14,19.6,25.8,13.3,0.0,15.8,22.02
St. Louis,MO,2023-09-15,19.0,25.6,11.6,0.0,9.3,22.41
St. Louis,MO,2023-09-16,20.2,25.8,14.0,0.3,16.3,17.52
St. Louis,MO,2023-09-17,18.6,24.1,13.8,0.0,18.7,18.63
St. Louis,MO,2023-09-18,18.9,24.4,13.7,0.0,10.5,18.95
St. Louis,MO,2023-09-19,21.2,28.7,15.1,0.0,21.4,20.18
St. Louis,MO,2023-09-20,20.5,24.6,17.0,3.1,14.6,6.59
St. Louis,MO,2023-09-21,21.3,27.9,17.1,6.1,15.0,16.83
St. Louis,MO,2023-09-22,22.3,29.2,18.4,1.7,19.0,16.3
St. Louis,MO,2023-09-23,22.8,29.0,16.9,0.0,13.9,18.04
St. Louis,MO,2023-09-24,21.8,26.5,17.6,0.0,15.3,13.76
St. Louis,MO,2023-09-25,22.3,28.3,17.6,0.0,10.1,17.48
St. Louis,MO,2023-09-26,21.7,28.2,17.8,2.4,20.0,17.1
St. Louis,MO,2023-09-27,21.2,26.3,17.4,5.0,23.3,15.0
St. Louis,MO,2023-09-28,21.8,26.8,17.9,0.0,11.8,17.54
St. Louis,MO,2023-09-29,22.7,29.1,17.3,0.0,9.4,17.32
St. Louis,MO,2023-09-30,24.0,30.2,18.9,0.0,11.9,17.65
St. Louis,MO,2023-10-01,22.1,28.2,16.0,0.0,10.2,18.81
St. Louis,MO,2023-10-02,22.2,28.5,15.8,0.0,10.7,18.76
St. Louis,MO,2023-10-03,23.0,29.9,16.9,0.0,17.0,16.05
St. Louis,MO,2023-10-04,21.4,24.9,18.2,0.5,17.0,8.89
St. Louis,MO,2023-10-05,19.7,23.2,17.3,16.2,14.0,8.58
St. Louis,MO,2023-10-06,14.7,19.4,10.2,0.0,26.3,13.47
St. Louis,MO,2023-10-07,11.4,16.3,7.2,0.0,17.1,17.97
St. Louis,MO,2023-10-08,13.0,20.8,6.9,0.0,15.3,15.16
St. Louis,MO,2023-10-09,13.2,18.1,9.8,0.0,13.8,17.72
St. Louis,MO,2023-10-10,12.6,19.1,5.6,0.0,10.2,17.86
St. Louis,MO,2023-10-11,16.8,25.1,8.9,1.2,19.1,16.38
St. Louis,MO,2023-10-12,18.9,24.6,12.4,0.0,29.1,16.75
St. Louis,MO,2023-10-13,17.7,19.9,13.8,12.1,21.8,3.82
St. Louis,MO,2023-10-14,13.4,15.1,12.2,0.0,29.1,4.79
St. Louis,MO,2023-10-15,11.9,14.8,9.0,0.2,25.1,11.1
St. Louis,MO,2023-10-16,10.8,16.5,6.4,0.0,19.1,14.8
St. Louis,MO,2023-10-17,11.5,18.5,4.7,0.0,10.7,16.44
St. Louis,MO,2023-10-18,15.1,22.2,9.3,2.2,25.3,15.16
St. Louis,MO,2023-10-19,15.3,17.8,12.9,1.4,20.4,8.47
St. Louis,MO,2023-10-20,14.9,20.4,10.1,0.0,25.9,15.44
St. Louis,MO,2023-10-21,16.0,23.4,9.8,0.0,22.5,15.76
St. Louis,MO,2023-10-22,12.4,17.3,7.0,0.0,12.2,15.6
St. Louis,MO,2023-10-23,15.9,24.2,9.2,0.0,18.9,14.96
St. Louis,MO,2023-10-24,19.3,23.0,15.8,0.1,20.6,4.74
St. Louis,MO,2023-10-25,21.9,26.8,17.6,1.6,24.7,10.12
St. Louis,MO,2023-10-26,21.4,25.0,19.3,3.0,22.3,5.76
St. Louis,MO,2023-10-27,20.4,27.0,10.6,0.8,25.5,11.46
St. Louis,MO,2023-10-28,8.3,10.2,6.2,9.0,17.2,4.76
St. Louis,MO,2023-10-29,7.4,9.4,4.3,16.8,19.5,3.37
St. Louis,MO,2023-10-30,3.2,6.5,-0.4,0.2,21.4,14.85
St. Louis,MO,2023-10-31,1.3,5.8,-1.9,0.0,28.3,14.54
St. Louis,MO,2023-11-01,2.2,7.6,-3.3,0.0,13.0,14.38
St. Louis,MO,2023-11-02,7.3,15.2,1.1,0.0,18.4,13.98
St. Louis,MO,2023-11-03,11.1,17.3,4.8,0.0,23.4,13.05
St. Louis,MO,2023-11-04,12.7,16.3,10.2,0.0,15.8,9.81
St. Louis,MO,2023-11-05,11.8,18.3,5.6,0.0,14.2,13.26
St. Louis,MO,2023-11-06,18.0,25.5,12.7,0.0,21.7,11.86
St. Louis,MO,2023-11-07,18.5,23.4,13.6,0.0,18.9,11.64
St. Louis,MO,2023-11-08,20.8,27.1,16.3,5.2,23.8,12.14
St. Louis,MO,2023-11-09,11.6,15.0,8.5,0.0,18.6,10.43
St. Louis,MO,2023-11-10,8.7,13.0,4.6,0.0,12.6,12.99
St. Louis,MO,2023-11-11,6.5,12.3,0.7,0.0,9.2,12.38
St. Louis,MO,2023-11-12,9.0,15.5,2.6,0.0,10.7,12.45
St. Louis,MO,2023-11-13,9.7,17.5,4.1,0.0,11.9,12.51
St. Louis,MO,2023-11-14,8.6,17.4,1.2,0.0,13.7,12.33
St. Louis,MO,2023-11-15,10.5,20.4,2.3,0.0,12.8,12.06
St. Louis,MO,2023-11-16,13.9,21.2,6.8,0.0,26.9,9.51
St. Louis,MO,2023-11-17,13.3,16.6,6.2,0.2,18.7,8.15
St. Louis,MO,2023-11-18,6.6,13.3,0.8,0.0,9.8,11.81
St. Louis,MO,2023-11-19,8.2,14.8,1.6,0.0,12.1,9.66
St. Louis,MO,2023-11-20,9.2,10.9,8.2,10.2,13.2,2.93
St. Louis,MO,2023-11-21,7.1,9.2,4.4,0.1,22.9,4.34
St. Louis,MO,2023-11-22,5.1,8.5,1.6,0.0,13.6,10.5
St. Louis,MO,2023-11-23,5.4,12.2,-0.3,0.0,11.2,11.07
St. Louis,MO,2023-11-24,3.7,6.7,1.3,0.0,19.2,9.29
St. Louis,MO,2023-11-25,1.7,6.5,-2.7,0.0,11.9,10.31
St. Louis,MO,2023-11-26,2.6,5.4,0.2,4.7,25.4,3.74
St. Louis,MO,2023-11-27,1.5,6.2,-3.6,0.0,22.3,11.02
St. Louis,MO,2023-11-28,-1.7,1.4,-5.1,0.0,18.4,11.02
St. Louis,MO,2023-11-29,4.4,12.9,-2.0,0.0,13.8,10.7
St. Louis,MO,2023-11-30,7.4,12.1,4.5,10.4,19.9,4.7
St. Louis,MO,2023-12-01,9.3,14.9,6.3,19.6,23.5,4.55
St. Louis,MO,2023-12-02,5.1,7.2,2.7,2.4,13.0,4.09
St. Louis,MO,2023-12-03,6.1,10.2,3.7,0.2,24.4,8.46
St. Louis,MO,2023-12-04,4.8,8.9,2.2,8.0,17.2,8.17
St. Louis,MO,2023-12-05,4.9,8.6,2.6,0.3,28.8,7.48
St. Louis,MO,2023-12-06,3.8,8.2,-1.3,0.0,15.3,9.96
St. Louis,MO,2023-12-07,9.2,16.5,3.6,0.0,22.8,9.83
St. Louis,MO,2023-12-08,12.2,17.4,8.2,2.6,22.5,8.16
St. Louis,MO,2023-12-09,10.6,14.6,5.0,0.6,25.6,7.62
St. Louis,MO,2023-12-10,2.3,5.1,-1.3,0.0,18.1,9.81
St. Louis,MO,2023-12-11,2.0,8.5,-3.4,0.0,17.0,9.84
St. Louis,MO,2023-12-12,3.0,8.9,-2.2,0.0,12.2,9.33
St. Louis,MO,2023-12-13,3.1,9.3,-0.9,0.0,10.6,8.77
St. Louis,MO,2023-12-14,3.5,10.9,-2.1,0.0,12.4,9.59
St. Louis,MO,2023-12-15,7.3,13.6,2.2,0.0,13.3,8.69
St. Louis,MO,2023-12-16,8.6,10.3,6.3,15.3,17.2,1.79
St. Louis,MO,2023-12-17,5.1,8.2,0.5,0.0,16.6,6.0
St. Louis,MO,2023-12-18,1.0,2.9,-2.4,0.0,32.2,9.91
St. Louis,MO,2023-12-19,-1.0,4.2,-5.6,0.0,17.3,8.91
St. Louis,MO,2023-12-20,4.9,11.4,-0.5,0.0,14.3,8.4
St. Louis,MO,2023-12-21,7.6,13.3,2.4,0.0,13.5,5.79
St. Louis,MO,2023-12-22,9.0,10.5,7.5,6.6,14.7,2.33
St. Louis,MO,2023-12-23,11.4,16.5,8.2,0.0,10.6,6.61
St. Louis,MO,2023-12-24,13.8,18.1,9.0,0.0,22.1,7.88
St. Louis,MO,2023-12-25,11.5,14.2,5.4,11.7,24.4,1.44
St. Louis,MO,2023-12-26,3.8,8.2,-0.2,0.0,19.0,9.78
St. Louis,MO,2023-12-27,2.3,4.4,-1.0,11.4,14.0,1.17
St. Louis,MO,2023-12-28,2.1,5.1,-1.7,3.5,20.8,6.49
St. Louis,MO,2023-12-29,2.1,3.9,1.1,1.4,19.6,2.2
St. Louis,MO,2023-12-30,2.9,8.9,-2.1,0.0,12.3,9.78
St. Louis,MO,2023-12-31,1.4,3.0,-0.5,0.0,23.0,5.83
Riverside,CA,2023-01-01,11.1,13.7,7.3,42.4,19.3,7.59
Riverside,CA,2023-01-02,9.1,13.1,5.4,1.5,9.7,7.84
Riverside,CA,2023-01-03,11.0,13.8,8.8,4.6,11.9,2.25
Riverside,CA,2023-01-04,13.6,17.7,11.7,8.0,15.8,6.76
Riverside,CA,2023-01-05,11.6,13.9,8.9,29.3,18.7,3.54
Riverside,CA,2023-01-06,10.0,15.4,5.4,0.0,10.1,11.59
Riverside,CA,2023-01-07,11.3,18.5,5.4,0.0,12.7,10.09
Riverside,CA,2023-01-08,11.3,17.3,5.6,0.3,9.8,11.04
Riverside,CA,2023-01-09,12.3,15.4,10.2,3.9,29.3,3.25
Riverside,CA,2023-01-10,11.9,14.4,8.2,63.9,28.7,2.86
Riverside,CA,2023-01-11,9.3,14.0,6.1,0.2,8.9,10.57
Riverside,CA,2023-01-12,12.2,19.3,7.2,0.0,12.8,9.8
Riverside,CA,2023-01-13,11.5,18.7,6.9,0.0,11.1,10.1
Riverside,CA,2023-01-14,9.7,12.3,7.8,34.6,12.0,2.14
Riverside,CA,2023-01-15,10.1,11.9,9.1,23.5,18.2,3.91
Riverside,CA,2023-01-16,10.7,14.0,8.4,21.4,24.8,8.04
Riverside,CA,2023-01-17,8.2,12.1,4.5,2.0,15.2,10.76
Riverside,CA,2023-01-18,8.2,13.1,2.5,0.0,9.8,13.03
Riverside,CA,2023-01-19,8.2,14.1,3.2,0.0,14.2,11.43
Riverside,CA,2023-01-20,8.7,14.7,4.4,0.0,22.4,13.76
Riverside,CA,2023-01-21,8.0,15.7,2.2,0.0,13.3,13.85
Riverside,CA,2023-01-22,7.6,13.6,2.9,0.0,19.0,13.62
Riverside,CA,2023-01-23,9.2,14.5,4.3,0.0,37.4,14.18
Riverside,CA,2023-01-24,9.2,17.6,1.9,0.0,12.4,14.13
Riverside,CA,2023-01-25,10.4,19.7,2.6,0.0,30.0,14.19
Riverside,CA,2023-01-26,10.6,17.8,6.0,0.0,37.9,14.44
Riverside,CA,2023-01-27,9.8,18.4,2.9,0.0,9.4,14.71
Riverside,CA,2023-01-28,9.8,16.8,4.4,0.0,8.9,14.46
Riverside,CA,2023-01-29,9.3,11.5,7.1,5.9,18.7,4.48
Riverside,CA,2023-01-30,9.6,13.8,7.0,6.7,30.0,8.91
Riverside,CA,2023-01-31,9.8,14.4,5.3,0.0,37.6,15.37
Riverside,CA,2023-02-01,10.0,17.9,3.9,0.0,20.7,15.43
Riverside,CA,2023-02-02,10.2,19.9,2.4,0.0,11.2,13.81
Riverside,CA,2023-02-03,11.9,19.7,6.2,0.0,11.1,12.05
Riverside,CA,2023-02-04,12.3,21.8,5.1,0.0,9.8,15.41
Riverside,CA,2023-02-05,11.1,17.0,6.9,0.0,16.1,9.2
Riverside,CA,2023-02-06,10.8,18.2,4.4,0.1,20.6,16.03
Riverside,CA,2023-02-07,11.9,20.6,5.1,0.0,26.0,16.13
Riverside,CA,2023-02-08,13.0,21.8,5.8,0.0,17.6,16.02
Riverside,CA,2023-02-09,14.8,25.1,6.6,0.0,16.7,16.23
Riverside,CA,2023-02-10,15.2,23.9,8.2,0.0,16.2,16.75
Riverside,CA,2023-02-11,12.9,18.9,8.9,0.0,19.1,15.68
Riverside,CA,2023-02-12,10.0,14.3,6.7,4.0,17.6,11.32
Riverside,CA,2023-02-13,10.5,17.5,5.7,0.4,20.0,15.16
Riverside,CA,2023-02-14,10.0,12.9,6.1,3.7,20.4,6.25
Riverside,CA,2023-02-15,7.9,15.1,2.5,0.0,24.5,17.94
Riverside,CA,2023-02-16,7.7,16.4,-0.2,0.0,11.6,16.6
Riverside,CA,2023-02-17,10.1,18.4,3.7,0.0,13.6,14.54
Riverside,CA,2023-02-18,11.3,19.5,4.2,0.0,14.0,14.53
Riverside,CA,2023-02-19,11.6,21.2,3.3,0.0,23.8,17.87
Riverside,CA,2023-02-20,14.3,24.1,5.5,0.0,22.3,17.82
Riverside,CA,2023-02-21,13.1,21.4,6.9,0.4,32.3,17.15
Riverside,CA,2023-02-22,8.4,13.1,5.3,0.8,32.1,16.48
Riverside,CA,2023-02-23,5.9,10.2,3.0,16.0,16.3,9.75
Riverside,CA,2023-02-24,8.3,12.0,3.3,9.3,25.8,4.08
Riverside,CA,2023-02-25,6.7,10.4,3.0,45.4,32.2,4.22
Riverside,CA,2023-02-26,5.9,9.7,2.4,1.3,9.7,11.23
Riverside,CA,2023-02-27,6.8,9.5,3.8,5.0,10.8,4.01
Riverside,CA,2023-02-28,8.8,12.0,7.0,10.3,17.1,9.06
Riverside,CA,2023-03-01,7.4,10.4,2.9,21.5,28.4,10.32
Riverside,CA,2023-03-02,7.2,15.1,0.3,0.0,13.7,19.93
Riverside,CA,2023-03-03,8.9,15.5,3.1,0.0,14.4,19.5
Riverside,CA,2023-03-04,9.1,15.3,4.4,0.0,15.9,14.08
Riverside,CA,2023-03-05,9.4,12.0,7.4,0.4,14.1,5.28
Riverside,CA,2023-03-06,10.1,13.6,6.6,1.8,14.5,11.17
Riverside,CA,2023-03-07,9.3,15.3,4.8,0.0,14.9,20.13
Riverside,CA,2023-03-08,9.5,14.7,5.7,0.0,10.7,17.47
Riverside,CA,2023-03-09,11.5,19.7,5.5,0.0,15.4,19.52
Riverside,CA,2023-03-10,11.2,13.1,9.6,15.2,10.5,3.19
Riverside,CA,2023-03-11,13.8,16.4,12.0,5.0,10.4,5.66
Riverside,CA,2023-03-12,14.8,18.7,12.2,0.0,18.7,15.98
Riverside,CA,2023-03-13,14.3,19.7,11.6,0.0,15.8,17.84
Riverside,CA,2023-03-14,13.2,15.0,11.9,11.3,11.3,4.09
Riverside,CA,2023-03-15,13.3,16.2,10.1,42.7,18.5,5.44
Riverside,CA,2023-03-16,12.0,16.8,8.7,0.4,15.4,15.42
Riverside,CA,2023-03-17,13.3,20.9,8.2,0.0,13.0,20.07
Riverside,CA,2023-03-18,14.4,22.0,8.1,0.0,10.3,21.61
Riverside,CA,2023-03-19,13.5,17.7,11.5,1.1,8.9,5.97
Riverside,CA,2023-03-20,12.7,15.0,10.9,2.3,18.4,8.91
Riverside,CA,2023-03-21,10.7,14.2,8.2,53.9,26.9,9.14
Riverside,CA,2023-03-22,9.4,13.2,7.0,11.3,15.3,14.92
Riverside,CA,2023-03-23,9.3,13.5,4.4,3.5,14.5,12.82
Riverside,CA,2023-03-24,10.9,16.8,6.4,0.0,17.7,21.28
Riverside,CA,2023-03-25,10.2,15.7,5.9,0.0,22.3,21.58
Riverside,CA,2023-03-26,9.7,16.8,4.1,0.0,18.7,22.95
Riverside,CA,2023-03-27,11.7,19.6,5.4,0.0,19.5,23.49
Riverside,CA,2023-03-28,12.2,20.1,5.5,0.0,18.8,24.09
Riverside,CA,2023-03-29,9.9,13.6,6.8,10.9,17.7,8.07
Riverside,CA,2023-03-30,8.5,12.1,6.1,9.8,13.0,15.89
Riverside,CA,2023-03-31,10.4,17.1,4.0,0.0,13.0,22.71
Riverside,CA,2023-04-01,12.5,21.2,5.0,0.0,19.2,24.95
Riverside,CA,2023-04-02,11.9,19.3,6.4,0.0,22.0,23.7
Riverside,CA,2023-04-03,11.3,15.1,6.0,1.3,33.2,17.46
Riverside,CA,2023-04-04,8.5,15.5,2.4,0.0,20.1,25.53
Riverside,CA,2023-04-05,11.4,19.6,4.1,0.0,17.5,25.38
Riverside,CA,2023-04-06,13.4,22.4,5.4,0.0,18.0,25.92
Riverside,CA,2023-04-07,14.3,22.1,7.7,0.0,18.4,25.17
Riverside,CA,2023-04-08,14.7,22.7,8.0,0.0,17.3,24.72
Riverside,CA,2023-04-09,16.4,26.4,8.6,0.0,19.9,24.82
